D_11_T_23_adj.ChiSq.pval,D_11_T_23_ChiSq.pval,D_11_T_23_FC,D_11_T_23_logFC,D_11_T_29_adj.ChiSq.pval,D_11_T_29_ChiSq.pval,D_11_T_29_FC,D_11_T_29_logFC,D_13_T_23_adj.ChiSq.pval,D_13_T_23_ChiSq.pval,D_13_T_23_FC,D_13_T_23_logFC,D_13_T_29_adj.ChiSq.pval,D_13_T_29_ChiSq.pval,D_13_T_29_FC,D_13_T_29_logFC,D_3_T_23_adj.ChiSq.pval,D_3_T_23_ChiSq.pval,D_3_T_23_FC,D_3_T_23_logFC,D_3_T_29_adj.ChiSq.pval,D_3_T_29_ChiSq.pval,D_3_T_29_FC,D_3_T_29_logFC,D_5_T_23_adj.ChiSq.pval,D_5_T_23_ChiSq.pval,D_5_T_23_FC,D_5_T_23_logFC,D_5_T_29_adj.ChiSq.pval,D_5_T_29_ChiSq.pval,D_5_T_29_FC,D_5_T_29_logFC,D_7_T_23_adj.ChiSq.pval,D_7_T_23_ChiSq.pval,D_7_T_23_FC,D_7_T_23_logFC,D_7_T_29_adj.ChiSq.pval,D_7_T_29_ChiSq.pval,D_7_T_29_FC,D_7_T_29_logFC,D_9_T_23_adj.ChiSq.pval,D_9_T_23_ChiSq.pval,D_9_T_23_FC,D_9_T_23_logFC,D_9_T_29_adj.ChiSq.pval,D_9_T_29_ChiSq.pval,D_9_T_29_FC,D_9_T_29_logFC,evalue,type,name,protein_ID,TempPC2,TimePC12,TimexTempPC12
0.45695649,0.057227293,0.912389874,0.935376672,0.940521446,0.266795893,0.493997001,0.579177252,0.924704431,0.731382939,0.147181741,0.198093967,0.975610915,0.740220161,-0.124207934,-0.191339715,0.986700297,0.92004199,0.039415412,0.055772357,0.999430996,0.845328756,0.078009732,0.108370203,0.982201279,0.930963866,0.033926972,0.048134289,0.973152019,0.958608503,-0.020560694,-0.029972,0.996246022,0.828483134,-0.083044599,-0.12507653,0.938232479,0.47038832,-0.275987596,-0.465913681,0.995145093,0.982495747,0.008642218,0.012414517,0.705549777,0.132273949,0.690622731,0.757554753,5.55E-68,protein,RS26_OCTVU,CHOYP_RS26.14.15.m.57342,,0.025580996,
0.866796155,0.192247745,0.24469117,0.315787828,0.867099158,0.226123935,0.226133903,0.29411654,0.692729593,0.106219294,0.318100233,0.398460082,0.975610915,0.445123879,0.135654611,0.183524131,0.986700297,0.958288939,0.009042884,0.01298749,0.999430996,0.354347548,0.167843877,0.22384742,0.462824669,0.04254053,0.381926201,0.466680574,0.784778707,0.129069602,0.286132422,0.363039193,0.549515217,0.070822721,0.33954217,0.421739999,0.907257191,0.228251299,0.229998345,0.298656374,0.583654303,0.079846081,0.329573832,0.410963893,0.952983286,0.26656033,0.205148094,0.269210442,1.24E-153,protein,RS3A_APLCA,CHOYP_RS3A.4.15.m.15367,0.057903287,0.092051151,0.069782368
0.578761223,0.089364866,0.361153502,0.444829773,0.921830623,0.248839676,0.238849365,0.309000777,0.616269172,0.083920472,0.380866911,0.465574278,0.994641632,0.993766177,0.001484446,0.002140014,0.986700297,0.928855352,-0.016955,-0.024670636,0.999430996,0.919493557,0.019546241,0.02792721,0.982201279,0.484156198,0.13786672,0.186331583,0.973152019,0.331484356,0.198603966,0.261355053,0.996246022,0.663485331,0.085346902,0.118156235,0.938232479,0.662550263,0.089370515,0.123494725,0.995145093,0.484503477,0.139392135,0.188264352,0.404301635,0.051954768,0.414815672,0.500614105,1.70E-133,protein,RS4_IXOSC,CHOYP_RS4.3.11.m.15465,,0.031085864,
0.018320452,8.59E-04,0.898193979,0.924627431,0.014827816,6.59E-04,0.921142485,0.941964523,1.24E-06,1.16E-08,1.788677566,1.479581136,0.003121212,1.22E-04,1.03639456,1.026017117,0.986700297,0.499435725,0.153497592,0.206014992,0.999430996,0.342896469,0.220742728,0.287759184,0.003101977,6.90E-05,1.084065342,1.059400511,5.15E-04,1.06E-05,1.251515966,1.170896708,0.65995866,0.09377006,0.405252789,0.490829678,0.170358765,0.011588594,0.664345587,0.734955027,0.995145093,0.376547138,0.205450455,0.269572356,0.128802413,0.010267915,0.659205816,0.730492856,1.18E-134,protein,RS5_HUMAN,CHOYP_RS5.1.2.m.146,,0.108378286,0.052798517
0.66776558,0.109498001,0.288214978,0.365373371,0.834644398,0.201738289,0.226805757,0.294906842,0.924704431,0.827593286,0.038487581,0.054483963,0.819554421,0.179669367,-0.207188233,-0.334949719,0.986700297,0.10825839,-0.246372974,-0.408077392,0.999430996,0.929382867,0.01472149,0.021083806,0.982201279,0.438605656,0.131047313,0.177659281,0.973152019,0.658484383,0.075594307,0.105134024,0.996246022,0.471334176,-0.115493934,-0.177056058,0.948929665,0.921794739,-0.016880418,-0.024561184,0.995145093,0.587006568,-0.088076899,-0.133015923,0.977637038,0.492106901,0.118259262,0.161254708,2.70E-91,protein,RS8_SPOFR,CHOYP_RS8.8.14.m.44842,-0.041002681,,
0.963868456,0.685107929,0.134961817,0.182643762,0.966102556,0.479413621,0.240847509,0.31132583,0.692729593,0.103400012,0.615614286,0.692082808,0.945856378,0.270370306,0.37572337,0.460190403,0.986700297,0.53090391,0.206464318,0.270785248,0.999430996,0.453969728,0.251261296,0.323383094,0.943696761,0.162929246,0.48811632,0.5734873,0.973152019,0.423731019,0.273271098,0.348539623,0.996246022,0.388588442,0.291378856,0.368912311,0.92642808,0.252257204,0.411824187,0.497560443,0.995145093,0.438751819,0.260802772,0.334342612,0.977637038,0.450697589,0.255891172,0.328711454,6.24E-111,protein,RS9_DROYA,CHOYP_RS9.11.13.m.49921,,,0.028969549
0.963868456,0.685107929,0.134961817,0.182643762,0.966102556,0.479413621,0.240847509,0.31132583,0.692729593,0.103400012,0.615614286,0.692082808,0.945856378,0.270370306,0.37572337,0.460190403,0.986700297,0.53090391,0.206464318,0.270785248,0.999430996,0.453969728,0.251261296,0.323383094,0.865980769,0.129089359,0.536120072,0.61929099,0.973152019,0.423731019,0.273271098,0.348539623,0.996246022,0.388588442,0.291378856,0.368912311,0.92642808,0.252257204,0.411824187,0.497560443,0.995145093,0.438751819,0.260802772,0.334342612,0.977637038,0.450697589,0.255891172,0.328711454,9.90E-108,protein,RS9_RAT,CHOYP_RS9.8.13.m.41198,,,0.031457592
0.001072387,3.06E-05,0.825871649,0.868585353,0.157188964,0.013321434,0.458105181,0.544094793,0.379354904,0.03682409,0.393929165,0.47915725,0.913443993,0.228906561,0.205200343,0.269272989,0.986700297,0.342567324,0.160814317,0.215137218,0.405356831,0.02405739,0.406823512,0.492441351,0.04612311,0.001658646,0.582826426,0.662503057,0.022498804,8.80E-04,0.634604788,0.708941866,0.134132653,0.009056863,0.47662863,0.562307036,0.142341032,0.009218162,0.494498577,0.579661523,0.103632389,0.006658638,0.499333026,0.584320865,0.042702981,0.00243028,0.569863964,0.650639549,0,protein,SAHHA_XENLA,CHOYP_SAHHA.1.1.m.62610,,,0.03129635
0.009425522,3.79E-04,1.341984701,1.227731652,0.012858269,5.61E-04,1.292870398,1.19715481,1.10E-04,1.90E-06,2.003385531,1.586589679,1.35E-04,3.42E-06,1.846324214,1.509100003,0.986700297,0.157856313,0.447757182,0.533819653,0.999430996,0.343264407,0.292970006,0.370688809,0.153131306,0.007894359,0.92015009,0.941219085,0.125737529,0.007557216,0.945275289,0.959974335,0.001790463,4.75E-05,1.566201573,1.359634497,0.001429899,3.67E-05,1.647170351,1.404451038,3.11E-05,5.20E-07,2.067953412,1.617276575,0.01033358,4.55E-04,1.311188614,1.208635002,0,protein,SBP1_XENTR,CHOYP_SBP1.1.2.m.2083,,0.034471349,
0.963868456,0.421303162,0.211936139,0.27731368,0.076045401,0.005125152,0.831026628,0.872652772,0.924704431,0.31041227,0.280440226,0.356639907,0.008285321,4.02E-04,1.070053974,1.049668385,0.986700297,0.504086173,0.169904793,0.226391128,0.999430996,0.172749747,0.365012323,0.448913976,0.982201279,0.518609466,0.163727327,0.21875306,0.973152019,0.626173096,0.12536587,0.170394115,0.996246022,0.312211907,0.264286992,0.338323991,0.813299342,0.161473615,0.390432912,0.475534136,0.840071508,0.16241775,0.375421206,0.459873494,0.590551024,0.095788998,0.458863482,0.544844885,4.32E-10,protein,KY_MOUSE,CHOYP_SMP_051990.7.7.m.57569,0.043825279,0.02884666,0.0311573
0.065006264,0.003849862,0.463058042,0.548987005,0.001561594,4.75E-05,0.678441075,0.74712189,0.598245867,0.078833354,0.280440226,0.356639907,0.298413841,0.033132079,0.322534483,0.403305339,0.986700297,0.661358347,0.062663521,0.087684857,0.999430996,0.724048562,-0.049546975,-0.07331277,0.982201279,0.668436269,-0.05932041,-0.088224693,0.973152019,0.574875184,0.082494789,0.11436008,0.996246022,0.761380588,0.04353847,0.061483786,0.907257191,0.222628507,0.188404198,0.249025607,0.995145093,0.731789412,0.049395438,0.069558424,0.207387986,0.019687908,0.363720212,0.447547683,1.60E-40,protein,CNN3_RAT,CHOYP_SMP_078690.5.5.m.64878,,0.038219183,
0.39825964,0.048524279,0.531297689,0.614754775,0.336222707,0.039020943,0.558552427,0.640206686,0.595373815,0.078341892,0.484431929,0.569910938,0.660355353,0.119981577,0.396807253,0.482132956,0.986700297,0.461638074,0.179654,0.23836377,0.999430996,0.643145417,0.112232263,0.153458092,0.982201279,0.778432386,0.06675005,0.093222178,0.973152019,0.473042934,0.178954721,0.237508311,0.996246022,0.75074817,0.076149047,0.105877905,0.938232479,0.416335108,0.209201271,0.274054401,0.995145093,0.543408468,0.148731414,0.20004152,0.316051952,0.034494291,0.569863964,0.650639549,1.37E-49,protein,CSRP2_MOUSE,CHOYP_SMP_087250.2.2.m.25167,,0.033429298,
3.79E-06,5.24E-08,0.606361301,0.683796419,6.99E-06,1.14E-07,0.588524589,0.667687422,1.05E-04,1.76E-06,0.54196805,0.624772873,1.48E-05,2.99E-07,0.550543901,0.632774374,0.986700297,0.039276248,0.206464318,0.270785248,0.123551885,0.004427548,0.292970006,0.370688809,0.028465717,9.02E-04,0.342327146,0.424736322,0.011786241,4.02E-04,0.375447174,0.459900732,0.009469613,3.36E-04,0.375079337,0.45951486,8.56E-04,2.08E-05,0.470650195,0.556454132,0.011322674,4.41E-04,0.36820449,0.452283869,1.20E-07,1.28E-09,0.681304925,0.749581398,0,protein,SPTCA_DROME,CHOYP_SPTCA.1.2.m.1905,0.034916515,,0.036008947
2.00E-05,3.63E-07,-0.965131741,-4.841941876,1.94E-05,3.54E-07,-0.965193618,-4.844504341,1.33E-04,2.37E-06,-0.959910315,-4.640625126,2.83E-06,4.92E-08,-0.969394363,-5.030058808,0.986700297,0.509006004,-0.159366798,-0.250451656,0.067049382,0.002048661,-0.644803245,-1.493309693,0.001219409,2.28E-05,-0.814179024,-2.428014725,2.16E-05,2.77E-07,-0.965772282,-4.868691093,8.46E-06,1.02E-07,-0.96795586,-4.963795623,6.41E-05,1.17E-06,-0.962047737,-4.719670273,8.52E-06,1.30E-07,-0.967463154,-4.941781794,1.19E-05,2.26E-07,-0.966239485,-4.888519262,0.94,protein,DFB1_EMYOR,CHOYP_TBA.3.6.m.29936,,0.058152812,0.055252771
0.016055701,7.19E-04,-0.343729562,-0.607637647,0.142888095,0.011911833,-0.261400292,-0.437135403,0.290843355,0.024282659,-0.245454867,-0.406320896,0.975610915,0.961149785,0.005249425,0.007553511,0.986700297,0.62537884,-0.05206375,-0.077138056,0.999430996,0.202134119,0.144010328,0.194100077,0.982201279,0.957260464,0.005792904,0.008333281,0.973152019,0.338976264,-0.103152302,-0.157065086,0.996246022,0.655169315,-0.048021997,-0.070999857,0.726510632,0.127386879,-0.166631556,-0.262973623,0.057787227,0.003175282,-0.297552741,-0.509538186,0.015466245,7.47E-04,-0.339660396,-0.59871992,1.69E-167,protein,TBA3_DROME,CHOYP_TBA1.2.9.m.9962,,,0.034989201
8.84E-14,3.44E-16,-0.456405872,-0.879398223,4.95E-12,2.30E-14,-0.430239055,-0.81157136,4.09E-09,2.16E-11,-0.399042447,-0.734665001,2.63E-10,1.72E-12,-0.387058486,-0.706178675,0.27668295,0.001173598,-0.189778702,-0.303612085,6.18E-07,3.03E-09,-0.335887621,-0.590500705,1.43E-05,1.39E-07,-0.29804958,-0.510558961,3.15E-13,9.50E-16,-0.447920817,-0.857052891,8.55E-13,2.80E-15,-0.433184403,-0.819048638,2.03E-13,7.90E-16,-0.462942443,-0.896851384,3.25E-09,2.12E-11,-0.375695339,-0.679677859,9.40E-19,3.07E-21,-0.514162023,-1.041452827,0,protein,TBA1_DROME,CHOYP_TBA1.7.9.m.44107,0.046430949,0.029755806,0.029997193
1.20E-26,1.96E-29,-0.594910947,-1.303688996,1.82E-18,3.44E-21,-0.512317363,-1.035985486,2.83E-17,5.70E-20,-0.52020726,-1.059516767,1.72E-19,4.34E-22,-0.503278009,-1.009489476,0.042237601,5.84E-05,-0.229316955,-0.375790444,8.70E-12,1.87E-14,-0.417491916,-0.779650024,3.15E-14,5.14E-17,-0.446736415,-0.853961123,1.84E-20,2.78E-23,-0.532414568,-1.096698114,2.74E-15,5.52E-18,-0.463094696,-0.897260436,3.12E-21,5.49E-24,-0.556866231,-1.174185824,6.22E-20,1.33E-22,-0.517523308,-1.051468847,3.01E-29,4.54E-32,-0.611722284,-1.364839183,7.93E-175,protein,TBA8_CHICK,CHOYP_TBA1A.2.4.m.19573,-0.074012929,0.064396059,
2.23E-31,1.41E-34,-0.564000262,-1.197600828,1.13E-23,1.13E-26,-0.501303522,-1.003766081,1.88E-16,4.48E-19,-0.446492843,-0.853326124,2.62E-13,1.38E-15,-0.374127589,-0.676059512,0.178436339,6.73E-04,-0.17000662,-0.268828266,7.43E-07,3.83E-09,-0.287797492,-0.489640578,1.75E-09,6.37E-12,-0.32767854,-0.572776895,1.08E-16,2.18E-19,-0.429346287,-0.809312546,2.58E-13,7.14E-16,-0.382275143,-0.69496371,2.09E-16,5.53E-19,-0.438104519,-0.831626298,8.63E-22,1.52E-24,-0.473076265,-0.924333927,9.37E-36,7.07E-39,-0.588112256,-1.279676896,0,protein,TBA1A_RAT,CHOYP_TBA2.1.1.m.955,0.046526176,0.089409488,0.074941372
1.13E-04,2.42E-06,-0.497602415,-0.993098566,0.001131456,3.27E-05,-0.44530393,-0.850230592,0.924704431,0.607803752,-0.063538848,-0.094708948,0.975610915,0.615583004,-0.057906774,-0.086058265,0.986700297,0.736635474,0.039938257,0.056497876,0.999430996,0.364493854,-0.104731354,-0.159607434,0.982201279,0.287151864,-0.121058057,-0.186160222,0.228607219,0.017144947,-0.267719674,-0.449532058,0.084261689,0.004757135,-0.307440375,-0.529989812,0.644575875,0.096226731,-0.196320738,-0.31530824,0.522306751,0.069548956,-0.204451209,-0.329977681,1.10E-05,2.04E-07,-0.535674039,-1.106790148,0,protein,TBA3_RAT,CHOYP_TBA3.1.1.m.5111,-0.045002791,0.027649917,
9.79E-04,2.76E-05,-0.697343516,-1.724246834,5.54E-05,1.09E-06,-0.784200433,-2.212236126,0.007774663,2.56E-04,-0.652021538,-1.522930083,2.26E-05,4.77E-07,-0.772294063,-2.134756187,0.986700297,0.369664632,-0.169952549,-0.268734282,0.003010801,5.62E-05,-0.659656927,-1.55493835,1.11E-04,1.40E-06,-0.750380488,-2.002197387,2.45E-05,3.17E-07,-0.809009335,-2.388425971,1.64E-05,2.10E-07,-0.80132633,-2.331527407,0.011514321,4.02E-04,-0.62351355,-1.409330153,3.44E-04,7.96E-06,-0.717580179,-1.824086751,5.29E-04,1.56E-05,-0.706958727,-1.77082422,2.55E-107,protein,TEKT3_BOVIN,CHOYP_TEKT5.1.1.m.60031,,0.028823184,0.059754593
0.004586841,1.65E-04,-0.619677698,-1.394705555,8.57E-04,2.36E-05,-0.680296938,-1.645195533,0.001354372,3.35E-05,-0.700812169,-1.740876599,0.030810671,0.001865356,-0.508042728,-1.023395078,0.986700297,0.928855352,-0.016955,-0.024670636,0.648568384,0.058363215,-0.332660642,-0.583507502,0.028803041,9.20E-04,-0.537741645,-1.113228699,0.017346,6.39E-04,-0.567716602,-1.209950666,0.213033718,0.016232671,-0.411337274,-0.764486815,0.121452291,0.007146947,-0.477102153,-0.935398965,0.012093228,4.73E-04,-0.57039313,-1.218911029,0.004389693,1.71E-04,-0.612379268,-1.367282359,3.94E-59,protein,TEKT3_HUMAN,CHOYP_TEKT5.1.1.m.60033,,0.045806584,0.036390145
0.963868456,0.487672374,0.142099941,0.191688902,0.966102556,0.665472453,-0.083869763,-0.126375389,0.924704431,0.671644268,-0.085501348,-0.128947051,0.945856378,0.285099515,-0.194436543,-0.311929856,0.986700297,0.706174088,-0.07125011,-0.10663796,0.999430996,0.622322876,-0.093425778,-0.141502955,0.982201279,0.482351902,-0.130498072,-0.201738869,0.973152019,0.341553813,-0.179180581,-0.284863233,0.996246022,0.595367354,-0.100345645,-0.152557266,0.938232479,0.493911229,-0.134258753,-0.207992199,0.995145093,0.649551793,-0.086512709,-0.130543437,0.977637038,0.948443031,-0.012664173,-0.018387217,8.09E-54,protein,ROAA_MOUSE,CHOYP_TPM.7.19.m.15554,-0.031368514,,0.055853272
0.695390264,0.116421901,-0.235449647,-0.387316575,0.966102556,0.674676898,-0.065745778,-0.098112916,0.924704431,0.716206121,0.060909944,0.085302197,0.013141879,7.03E-04,0.596718462,0.675109955,0.986700297,0.115088743,0.259431044,0.332772134,0.999430996,0.752564321,0.049838746,0.070167749,0.968764055,0.181504748,0.217656155,0.284106798,0.783823266,0.128813908,0.255155452,0.327866055,0.996246022,0.396771973,-0.127774131,-0.197226316,0.938232479,0.486445111,-0.11043598,-0.168829657,0.849409618,0.186158803,0.21775097,0.284219132,0.820621675,0.192033507,-0.195923335,-0.314595033,8.82E-25,protein,COFI_YARLI,CHOYP_TRIADDRAFT_57086.1.1.m.25271,,0.089532184,
2.95E-06,3.97E-08,-0.709998142,-1.785865952,0.028925981,0.00151304,-0.447342573,-0.855542613,5.25E-05,7.73E-07,-0.681727017,-1.651663397,1.25E-07,1.63E-09,-0.733880256,-1.909852546,0.986700297,0.434733595,-0.117221231,-0.179876161,0.144004876,0.005431521,-0.389628636,-0.712240816,0.272370105,0.018185405,-0.332630761,-0.583442906,0.013961905,5.06E-04,-0.482410123,-0.950118693,0.015852744,6.18E-04,-0.46697308,-0.907719698,0.234834895,0.017416354,-0.354348695,-0.631172871,4.74E-07,5.19E-09,-0.729388673,-1.885705869,1.33E-08,1.16E-10,-0.795790053,-2.291874957,0,protein,TXND3_CIOIN,CHOYP_TXND3.1.4.m.3505,,0.025768138,0.036105084
5.72E-06,8.48E-08,-0.667410457,-1.588185284,0.014910732,6.66E-04,-0.454572523,-0.874540715,3.67E-06,3.74E-08,-0.713204565,-1.801906033,1.58E-09,1.25E-11,-0.770625888,-2.124225519,0.986700297,0.444859748,-0.109072504,-0.166620065,0.022024366,5.65E-04,-0.449995035,-0.862483452,0.059280895,0.002333072,-0.398634312,-0.733685541,6.96E-04,1.47E-05,-0.556920314,-1.17436191,0.001168185,2.83E-05,-0.530606164,-1.091129198,0.030590261,0.001284691,-0.444061904,-0.847003849,6.45E-08,5.53E-10,-0.73398447,-1.910417623,4.02E-08,4.05E-10,-0.746981632,-1.982685974,0,protein,TXND3_HELCR,CHOYP_TXND3.2.4.m.21415,,0.031602056,0.040017351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cell motility,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,nucleocytoplasmic transport,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,vesicle-mediated transport,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,transport,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,transmembrane transport,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cell division,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cellular amino acid metabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cytoskeleton-dependent intracellular transport,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cell death,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,nucleobase-containing compound catabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,DNA metabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,chromosome segregation,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cofactor metabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,lipid metabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,small molecule metabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,generation of precursor metabolites and energy,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,anatomical structure development,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,aging,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,developmental maturation,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,catabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cell cycle,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,signal transduction,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,homeostatic process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,response to stress,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cell-cell signaling,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,immune system process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,biosynthesis,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cellular protein modification process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cellular nitrogen compound metabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,tRNA metabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,mRNA processing,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,protein maturation,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,translation,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,carbohydrate metabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,protein folding,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cell junction organization,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,membrane organization,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,ribosome biogenesis,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,extracellular matrix organization,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,mitochondrion organization,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,plasma membrane organization,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cytoskeleton organization,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,"""symbiosis, encompassing mutualism through parasitism""",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,growth,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cell proliferation,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,locomotion,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,pigmentation,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,sulfur compound metabolism,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,reproduction,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cell adhesion,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,mitotic cell cycle,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,circulatory system process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cellular nitrogen compound metaboli...,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,DNA metabolic process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cellular protein modification proce...,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,catabolic process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,biosynthetic process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cellular component assembly,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,small molecule metabolic process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,protein-containing complex assembly,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,protein targeting,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,carbohydrate metabolic process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cofactor metabolic process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,embryo development,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,anatomical structure formation invo...,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,cell differentiation,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,nervous system process,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,term,chromosome organization,,,,
